0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,22x,22y,23x,23y,24x,24y
998.13,224.202,992.359,341.885,906.985,342.004,868.772,459.64,839.334,412.517,1071.78,341.878,1121.98,477.355,1118.98,453.691,977.764,583.249,930.592,580.343,910.055,765.659,883.407,951.206,1027.67,583.273,1048.26,780.472,1068.79,971.731,977.627,212.356,1015.96,218.201,954.004,232.98,1033.57,241.849,1095.43,1024.81,1113,1015.93,1048.41,977.808,821.709,998.142,818.74,980.571,895.258,968.799
998.168,224.224,992.402,341.803,907.154,341.866,874.636,453.751,0,0,1069,341.824,1124.78,442.008,1119.01,415.495,977.78,583.3,930.565,583.262,910.011,765.693,883.449,951.169,1027.7,583.301,1048.25,777.511,1068.74,971.713,977.659,209.521,1018.75,218.224,951.297,233.026,1033.61,241.843,1095.46,1024.82,1113.01,1015.95,1048.35,980.598,821.713,998.167,818.73,980.579,898.191,965.896
998.368,227.191,998.121,341.972,912.9,341.899,865.768,389.03,836.44,388.928,1071.92,342.049,1107.16,436.102,1110.13,409.565,992.402,583.267,942.349,583.228,909.991,765.851,883.421,951.178,1042.46,583.274,1051.24,783.437,1068.75,971.807,980.667,218.251,1018.92,221.176,957.042,227.223,1042.37,241.879,1095.36,1024.8,1110.12,1015.96,1048.39,980.659,827.547,998.135,821.698,977.796,895.21,965.89
998.166,224.16,995.373,339.047,915.814,341.793,845.238,362.422,845.227,344.909,1069.01,339.047,1121.82,406.585,1118.87,377.2,977.773,586.17,930.62,583.256,912.905,765.722,883.442,951.133,1027.66,583.303,1048.21,771.684,1068.76,971.726,977.66,209.457,1018.76,215.34,954.038,230.131,1036.5,241.808,1095.41,1024.76,1113.01,1015.87,1048.37,980.591,818.789,998.214,818.672,980.637,898.151,965.849
998.16,224.102,995.221,338.968,921.714,338.994,880.472,344.944,854.036,321.39,1065.85,339.015,1115.93,362.485,1115.97,342.023,977.792,580.362,930.6,580.373,910.037,765.779,883.434,951.157,1027.69,580.331,1048.24,774.57,1068.73,971.732,977.624,206.584,1018.78,215.272,954.036,233.001,1039.42,241.815,1095.35,1024.77,1110.15,1015.89,1048.36,980.57,821.627,998.183,818.668,980.6,898.139,965.875
998.183,221.373,995.245,339.009,921.713,341.825,877.595,324.274,851.13,291.905,1062.99,338.918,1089.45,353.715,1107.21,336.078,977.78,583.302,930.6,583.272,909.936,765.813,883.445,951.158,1027.65,583.259,1048.3,774.542,1068.74,971.698,977.664,206.551,1018.8,212.46,954.105,230.143,1036.56,241.879,1095.4,1024.8,1112.97,1015.91,1048.35,977.79,818.783,998.208,815.855,980.638,898.175,965.877
998.203,224.088,992.369,339.022,921.756,341.795,883.458,318.408,851.123,277.214,1057.12,338.91,1083.57,344.933,1095.49,315.451,977.742,586.17,930.577,586.169,909.937,765.725,883.454,951.154,1024.88,583.285,1048.26,771.691,1068.76,971.683,977.692,206.552,1018.81,212.42,954.115,230.055,1039.46,238.937,1095.41,1024.79,1113.01,1015.92,1048.37,977.774,818.731,998.232,815.846,980.678,898.194,965.872
998.224,221.37,995.276,339.032,921.721,341.812,886.361,318.292,851.121,268.377,1065.91,338.977,1077.71,341.902,1095.45,294.88,977.805,580.316,930.658,580.313,907.161,765.704,883.418,951.172,1024.92,577.489,1048.33,771.596,1068.75,971.714,977.7,206.501,1018.82,209.509,954.101,227.243,1036.53,235.995,1095.43,1024.79,1113.02,1015.92,1048.37,980.565,818.757,998.261,815.81,980.682,898.141,965.859
998.224,221.37,995.276,339.032,921.721,341.812,886.361,318.292,851.121,268.377,1065.91,338.977,1077.71,341.902,1095.45,294.88,977.805,580.316,930.658,580.313,907.161,765.704,883.418,951.172,1024.92,577.489,1048.33,771.596,1068.75,971.714,977.7,206.501,1018.82,209.509,954.101,227.243,1036.53,235.995,1095.43,1024.79,1113.02,1015.92,1048.37,980.565,818.757,998.261,815.81,980.682,898.141,965.859
998.219,224.061,995.213,339.079,918.828,341.813,886.507,315.394,854.055,265.423,1065.95,338.994,1074.77,327.178,1095.5,288.952,980.628,589.109,933.495,589.152,910.039,765.719,883.429,951.163,1027.75,586.167,1048.28,771.666,1068.74,971.738,977.687,206.516,1018.83,212.361,954.121,230.098,1036.51,238.838,1095.42,1024.81,1113.01,1015.92,1048.34,980.586,818.758,998.218,815.854,980.643,898.14,965.85
998.243,221.329,995.311,339.059,921.783,341.828,889.316,315.462,854.065,268.2,1065.95,338.966,1071.81,324.265,1095.38,277.184,980.626,586.237,933.462,586.219,909.966,765.767,883.439,951.159,1030.59,586.183,1048.24,780.42,1068.74,971.722,977.742,206.495,1018.86,209.501,954.213,230.137,1036.54,241.733,1095.4,1024.8,1112.98,1015.91,1048.34,977.816,818.754,998.185,815.863,980.604,898.177,965.866
998.262,221.376,995.261,339.052,921.705,339.065,886.477,315.426,854.098,268.324,1065.94,338.976,1071.74,321.409,1095.27,274.298,980.592,583.276,930.703,583.256,912.971,765.791,883.431,951.172,1027.77,583.266,1048.32,780.475,1068.74,971.695,977.78,206.513,1018.89,212.369,954.222,230.055,1039.42,238.901,1095.42,1024.84,1113,1015.96,1048.34,977.788,818.732,998.226,815.858,980.657,898.144,965.873
998.249,224.06,995.304,339.045,921.741,339.096,883.545,315.54,851.041,268.408,1065.87,338.945,1071.86,330.172,1092.57,277.215,977.822,583.302,930.641,583.286,912.868,768.668,883.431,951.138,1027.68,583.294,1048.28,777.544,1068.77,971.698,977.765,206.534,1018.88,212.36,954.211,230.07,1039.4,238.885,1095.36,1024.81,1112.96,1015.94,1048.39,977.774,821.638,998.22,818.671,980.62,898.153,965.875
998.332,227.177,998.111,341.974,909.911,341.983,860.035,409.529,839.302,412.54,1071.94,341.99,1110.04,436.151,1107.17,397.847,989.445,586.201,942.281,583.282,909.906,771.604,883.426,951.23,1042.32,586.227,1051.23,783.376,1068.77,971.825,980.607,218.2,1018.9,221.134,954.27,227.246,1042.38,241.835,1095.35,1024.81,1110.14,1018.76,1048.41,980.664,824.624,998.14,821.669,977.806,895.238,968.811
1001.21,227.224,998.362,347.808,918.803,344.978,880.486,439.103,836.341,524.454,1077.75,347.879,1118.8,447.826,1136.61,530.283,986.498,586.226,939.419,583.249,910.08,765.823,883.418,951.16,1036.57,586.234,1048.41,780.401,1068.77,971.665,983.604,215.349,1021.88,221.077,959.981,224.354,1045.4,238.852,1095.29,1024.66,1110.11,1013.01,1048.4,977.803,830.432,998.137,824.577,977.768,895.195,965.84
998.249,221.357,995.284,339.061,918.768,341.814,883.458,318.312,845.187,271.44,1065.97,338.987,1074.74,321.4,1095.33,280.132,980.547,583.246,933.465,580.391,915.839,765.688,883.428,951.134,1024.89,583.238,1048.32,777.524,1068.78,971.765,977.768,203.705,1018.88,209.509,954.197,227.228,1039.41,238.913,1095.36,1024.78,1112.99,1015.91,1048.41,980.58,821.638,998.206,818.674,980.599,898.173,963.008
998.264,221.357,995.255,341.828,921.694,341.892,880.455,324.24,842.324,291.785,1065.89,341.821,1074.78,338.973,1095.27,294.723,980.585,586.231,930.721,589.118,910.079,765.814,883.454,951.136,1027.68,586.177,1048.38,780.495,1068.79,971.733,977.756,203.695,1018.9,209.512,954.143,230.042,1039.49,238.891,1095.39,1024.76,1113.01,1015.87,1048.43,977.807,821.675,998.213,818.718,980.619,898.213,963.01
998.249,221.36,992.368,339.019,924.666,339.058,883.432,339.048,842.273,303.613,1054.25,338.996,1080.7,359.569,1092.49,315.374,977.813,583.267,933.476,583.256,915.83,765.805,883.424,951.175,1024.86,583.224,1048.27,780.452,1068.77,971.712,977.736,203.689,1018.9,212.35,954.147,230.091,1042.31,241.728,1095.4,1024.77,1112.99,1015.88,1048.42,977.808,821.666,998.192,818.715,980.586,895.29,965.93
998.249,221.36,992.368,339.019,924.666,339.058,883.432,339.048,842.273,303.613,1054.25,338.996,1080.7,359.569,1092.49,315.374,977.813,583.267,933.476,583.256,915.83,765.805,883.424,951.175,1024.86,583.224,1048.27,780.452,1068.77,971.712,977.736,203.689,1018.9,212.35,954.147,230.091,1042.31,241.728,1095.4,1024.77,1112.99,1015.88,1048.42,977.808,821.666,998.192,818.715,980.586,895.29,965.93
998.26,221.34,995.23,338.967,921.777,338.955,865.852,342.01,839.386,321.306,1060.06,338.996,1083.61,359.523,1095.33,324.318,980.654,583.277,933.532,583.26,912.966,765.807,883.45,951.147,1027.73,583.272,1048.3,777.531,1068.77,971.723,977.749,203.689,1018.91,212.35,954.136,230.048,1042.34,241.736,1095.41,1024.76,1113.02,1015.89,1048.41,980.58,818.725,998.23,815.83,980.626,898.206,965.873
998.208,221.32,992.422,339.001,912.946,339,868.755,362.538,839.348,344.874,1065.95,338.993,1089.5,356.604,1092.4,359.576,977.747,583.234,930.521,580.381,909.992,765.86,883.432,951.187,1024.91,580.398,1048.3,777.529,1068.76,971.702,977.698,206.479,1018.83,209.515,954.158,230.071,1039.46,241.795,1095.43,1024.82,1113.03,1015.95,1048.39,980.56,818.714,998.218,815.838,980.634,898.152,965.937
998.175,221.343,995.277,339.083,907.132,339.027,880.491,365.544,836.419,365.586,1071.86,341.804,1098.32,365.474,1092.35,365.526,980.586,580.313,930.641,577.464,910.031,765.823,883.428,951.248,1027.78,580.347,1048.31,780.418,1068.76,971.697,977.663,203.709,1018.82,212.396,954.142,230.086,1039.5,241.743,1095.4,1024.73,1113.01,1013.01,1048.39,980.549,818.699,998.233,815.836,980.669,898.152,968.845
998.196,221.354,995.291,341.942,907.105,341.939,880.476,453.698,0,0,1071.88,341.979,1104.19,412.54,1095.42,403.738,980.603,580.323,930.64,580.281,910.075,765.737,883.422,951.198,1030.62,580.335,1048.3,780.409,1068.74,971.687,977.65,203.708,1018.82,212.358,954.097,227.249,1042.31,241.733,1095.43,1024.81,1113.02,1015.93,1048.36,977.8,818.709,998.229,815.845,980.681,895.308,968.793
998.178,221.329,995.351,342.025,909.929,342.018,856.912,412.642,833.298,430.12,1071.91,342.028,1110.06,447.874,1095.42,409.621,980.613,586.183,930.715,583.311,912.961,765.867,883.445,951.164,1027.8,583.309,1048.32,780.489,1068.72,968.841,977.658,203.697,1018.82,209.507,954.154,230.068,1039.48,241.761,1095.36,1024.77,1110.15,1015.87,1048.33,977.725,818.796,998.188,818.704,980.608,898.184,965.905
998.126,221.302,998.139,341.987,910.038,341.996,874.614,412.482,833.506,447.847,1071.97,341.96,1101.26,480.283,1092.49,400.777,986.436,589.153,936.499,589.117,912.887,768.661,883.427,951.136,1039.42,589.113,1048.33,780.495,1066.02,968.823,977.594,203.677,1018.8,209.517,954.1,230.11,1039.45,241.771,1095.36,1024.69,1113,1012.96,1048.32,977.789,821.653,998.186,818.706,980.599,898.124,965.864
998.332,227.177,998.111,341.974,909.911,341.983,860.035,409.529,839.302,412.54,1071.94,341.99,1110.04,436.151,1107.17,397.847,989.445,586.201,942.281,583.282,909.906,771.604,883.426,951.23,1042.32,586.227,1051.23,783.376,1068.77,971.825,980.607,218.2,1018.9,221.134,954.27,227.246,1042.38,241.835,1095.35,1024.81,1110.14,1018.76,1048.41,980.664,824.624,998.14,821.669,977.806,895.238,968.811
998.126,221.302,998.139,341.987,910.038,341.996,874.614,412.482,833.506,447.847,1071.97,341.96,1101.26,480.283,1092.49,400.777,986.436,589.153,936.499,589.117,912.887,768.661,883.427,951.136,1039.42,589.113,1048.33,780.495,1066.02,968.823,977.594,203.677,1018.8,209.517,954.1,230.11,1039.45,241.771,1095.36,1024.69,1113,1012.96,1048.32,977.789,821.653,998.186,818.706,980.599,898.124,965.864
998.102,221.269,995.363,342.076,912.875,342.043,877.5,418.507,833.398,477.26,1071.83,342.053,1095.36,439.094,1104.18,477.253,983.531,589.166,936.442,589.124,910.079,765.865,883.421,951.191,1033.55,589.118,1048.3,780.482,1068.73,971.699,977.575,203.582,1018.79,209.457,954.008,227.197,1036.52,241.789,1095.35,1024.72,1112.98,1012.99,1048.35,980.587,821.663,998.189,818.691,980.59,895.29,968.808
995.328,221.225,995.235,342.028,909.923,344.801,877.639,433.098,833.373,503.742,1071.79,342.007,1092.43,424.315,1104.26,486.17,980.717,583.29,936.46,583.264,910.028,765.814,883.414,951.206,1027.76,583.268,1048.32,774.602,1068.75,971.784,977.565,203.552,1018.74,209.459,954.002,227.124,1033.55,241.755,1095.4,1024.8,1113.01,1015.93,1048.37,980.616,821.638,998.242,818.678,980.655,895.268,968.793
995.268,221.131,995.213,344.814,907.133,344.925,880.483,442.017,833.366,527.362,1071.8,342.015,1092.39,433.045,1110.09,512.614,980.602,580.379,933.52,580.306,910.041,765.789,883.423,951.167,1024.91,580.364,1048.31,774.536,1068.79,971.806,977.565,200.751,1015.97,206.528,951.302,224.342,1030.72,241.791,1095.36,1024.78,1112.98,1015.92,1048.43,980.656,821.675,998.212,818.727,980.622,895.275,965.859
995.251,221.067,992.384,342.026,907.053,344.943,880.547,453.711,833.395,547.884,1069.01,341.973,1092.44,439.052,1112.97,533.268,980.655,583.225,933.504,577.463,909.976,765.718,883.416,951.132,1027.8,580.389,1048.29,774.556,1068.74,971.761,974.854,200.703,1015.95,206.486,951.216,224.303,1030.66,238.955,1095.42,1024.82,1113.04,1015.94,1048.36,980.593,821.69,998.209,818.721,980.633,895.276,965.872
995.23,218.315,992.406,344.867,906.989,347.759,880.553,456.793,833.46,556.871,1071.82,344.815,1095.27,456.571,1113.09,553.735,980.631,583.258,933.456,580.342,910.021,765.872,883.397,951.143,1027.75,583.249,1048.35,780.412,1068.76,971.776,974.839,200.643,1015.91,203.614,951.198,224.23,1030.72,235.936,1095.32,1024.75,1112.96,1015.87,1048.42,980.599,821.632,998.199,818.682,980.626,895.246,965.892
992.405,218.314,992.37,344.901,906.944,347.825,880.488,471.412,833.528,574.465,1071.85,344.857,1092.57,459.712,1116.06,568.557,977.767,589.16,930.637,586.208,912.904,765.826,883.392,951.162,1024.86,589.159,1048.33,783.326,1068.73,971.67,974.825,200.626,1013,203.565,951.189,224.217,1030.7,233.036,1095.31,1024.78,1110.14,1015.91,1048.38,977.782,821.672,998.195,818.697,980.615,895.246,965.92
992.37,218.245,992.323,344.88,904.184,347.854,880.515,474.322,836.336,580.419,1071.82,344.804,1095.3,462.564,1118.92,580.277,980.63,589.145,933.503,589.106,909.973,765.751,883.397,951.151,1027.78,586.244,1048.36,780.442,1068.78,971.744,974.791,200.565,1012.97,200.803,951.21,224.215,1030.65,233.024,1095.35,1024.79,1113.01,1015.95,1051.2,980.593,827.523,998.17,821.608,980.571,895.208,965.901
992.37,218.245,992.323,344.88,904.184,347.854,880.515,474.322,836.336,580.419,1071.82,344.804,1095.3,462.564,1118.92,580.277,980.63,589.145,933.503,589.106,909.973,765.751,883.397,951.151,1027.78,586.244,1048.36,780.442,1068.78,971.744,974.791,200.565,1012.97,200.803,951.21,224.215,1030.65,233.024,1095.35,1024.79,1113.01,1015.95,1051.2,980.593,827.523,998.17,821.608,980.571,895.208,965.901
992.324,218.185,992.352,344.937,904.149,347.833,880.538,477.278,836.459,589.132,1071.89,344.907,1095.4,468.494,1119.08,589.154,980.568,592.087,933.472,589.165,912.859,768.642,883.396,951.108,1027.71,592.06,1048.33,780.499,1068.77,971.731,974.784,200.508,1012.97,200.762,951.208,224.064,1033.58,230.135,1095.33,1024.81,1112.98,1018.75,1048.41,980.577,827.53,998.199,818.762,980.64,895.194,965.846
998.304,227.167,998.169,342.038,910.044,342.066,856.97,421.367,833.459,433.259,1071.97,342.048,1110.08,462.572,1107.17,415.487,989.424,586.215,939.425,583.288,909.912,771.592,883.421,951.23,1042.35,586.226,1048.44,783.455,1068.78,971.792,980.567,215.372,1018.91,221.105,954.232,227.164,1042.39,241.819,1095.4,1024.84,1112.97,1018.77,1048.42,980.628,827.59,998.168,824.562,980.559,895.211,968.765
992.338,215.314,992.307,344.922,904.098,347.838,880.51,480.215,836.555,597.932,1071.95,344.887,1095.52,474.357,1124.8,594.954,983.495,592.133,936.425,592.042,912.871,768.672,883.414,951.108,1030.68,592.111,1048.36,783.307,1068.76,971.731,974.749,197.832,1012.94,200.724,951.168,224.085,1033.56,230.106,1095.3,1024.75,1110.15,1015.9,1048.42,980.619,827.525,998.272,818.738,983.504,895.262,963.01
992.354,215.284,992.371,344.946,904.08,347.821,880.49,483.184,836.527,598.042,1074.75,344.965,1098.35,480.094,1127.77,597.877,980.714,595.082,933.612,595.023,910.064,765.872,883.411,951.164,1030.66,595.024,1048.38,783.352,1068.8,971.824,974.761,197.793,1010.09,200.659,951.176,224.133,1033.55,230.038,1095.34,1024.81,1112.99,1015.97,1051.21,980.707,821.641,998.281,815.808,983.506,895.299,965.931
992.363,212.449,992.338,344.968,904.062,344.967,880.543,483.12,839.28,600.86,1074.78,347.822,1101.23,480.23,1133.63,597.997,983.608,597.877,936.499,595.058,910.052,768.676,883.403,951.132,1036.52,595.022,1048.4,783.312,1068.78,971.74,974.744,197.767,1012.92,200.648,951.157,224.071,1030.72,227.221,1092.51,1024.77,1110.08,1015.91,1051.23,980.633,818.774,998.333,815.799,983.572,895.29,965.896
992.406,212.447,992.353,344.933,904.112,344.937,880.583,483.134,839.413,598.095,1074.75,347.772,1104.17,480.208,1136.57,598.064,989.482,597.874,942.363,597.891,912.933,765.879,883.42,951.166,1042.38,594.994,1048.44,780.46,1068.8,971.81,974.76,197.735,1012.95,200.614,951.129,221.309,1033.56,227.179,1092.5,1024.76,1110.09,1015.9,1051.26,980.674,821.648,998.336,815.838,983.552,898.125,965.884
992.394,212.45,992.313,344.945,904.05,344.969,880.66,480.3,845.18,594.976,1074.74,347.79,1104.24,480.254,1139.44,597.948,986.493,595.043,939.35,595.046,912.93,765.773,883.452,951.126,1039.4,592.13,1048.37,780.5,1068.78,971.748,974.763,197.728,1012.94,200.601,951.13,221.29,1030.7,227.146,1092.49,1024.79,1110.1,1015.92,1051.19,980.587,824.562,998.232,818.699,980.649,898.155,963.001
992.336,215.307,992.352,344.915,904.054,344.96,880.651,480.337,845.2,595.067,1074.8,344.977,1107.11,480.273,1139.56,597.956,989.45,595.06,942.294,595.058,910.056,765.884,883.425,951.151,1042.32,594.961,1048.38,783.388,1068.79,971.731,974.73,197.751,1012.92,200.633,951.1,221.289,1030.72,227.16,1095.3,1024.77,1110.14,1015.91,1051.23,980.58,818.79,998.205,815.87,980.626,895.288,965.881
992.336,215.307,992.352,344.915,904.054,344.96,880.651,480.337,845.2,595.067,1074.8,344.977,1107.11,480.273,1139.56,597.956,989.45,595.06,942.294,595.058,910.056,765.884,883.425,951.151,1042.32,594.961,1048.38,783.388,1068.79,971.731,974.73,197.751,1012.92,200.633,951.1,221.289,1030.72,227.16,1095.3,1024.77,1110.14,1015.91,1051.23,980.58,818.79,998.205,815.87,980.626,895.288,965.881
992.419,212.42,989.471,344.901,904.059,344.958,880.648,480.345,845.271,594.932,1074.75,344.969,1110.04,483.082,1139.55,598.013,983.61,597.944,936.463,597.9,912.929,765.864,883.44,951.128,1036.5,597.885,1048.32,783.317,1068.78,971.754,974.758,197.728,1012.97,200.593,951.118,221.331,1030.72,227.127,1092.45,1024.75,1110.06,1015.9,1051.24,980.594,818.76,998.184,815.83,980.6,898.132,965.849
995.225,212.404,992.312,344.928,904.061,344.969,880.669,480.302,845.255,592.067,1074.77,347.785,1107.21,480.362,1139.59,597.957,983.497,597.874,933.549,595.061,912.958,768.64,883.447,951.117,1033.62,595.002,1048.34,783.304,1068.79,971.743,974.786,197.741,1012.99,200.619,951.116,221.301,1030.71,227.177,1092.47,1024.74,1110.07,1015.88,1051.25,980.588,821.669,998.174,818.68,980.57,898.143,965.847
992.422,215.329,992.347,344.95,904.052,347.763,883.363,480.264,845.209,592.111,1074.81,347.779,1107.21,480.313,1139.6,597.943,983.574,597.875,936.407,594.979,915.834,765.844,883.444,951.109,1033.62,595.022,1048.34,780.463,1068.8,971.75,974.783,197.754,1012.98,200.629,951.151,221.303,1030.72,227.162,1092.48,1024.75,1110.07,1015.89,1051.27,980.608,818.774,998.231,815.823,980.639,898.169,962.99
998.324,227.097,998.232,344.818,915.894,342.025,856.865,427.296,830.515,456.648,1071.97,344.91,1110.09,486.146,1104.23,462.621,995.22,583.299,948.109,583.226,910.031,768.704,883.401,951.22,1045.19,586.199,1051.23,786.211,1068.8,971.767,980.557,215.326,1018.89,218.336,954.174,227.187,1042.39,241.782,1095.4,1024.82,1112.99,1015.97,1051.21,980.625,830.452,998.148,824.585,977.792,892.357,968.788
995.2,215.344,992.325,344.97,904.06,344.958,880.639,483.104,842.336,595.068,1074.8,347.832,1110.04,480.364,1139.63,597.968,986.51,597.945,936.489,595.009,915.803,768.64,883.441,951.127,1039.45,597.913,1048.43,786.214,1068.8,971.806,974.791,197.765,1013.01,200.627,951.161,221.304,1033.55,227.172,1092.51,1024.74,1110.1,1015.89,1051.24,980.668,818.756,998.203,815.864,980.622,898.148,965.87
995.215,215.338,992.38,344.912,904.098,344.905,880.668,480.311,839.43,597.817,1074.76,347.756,1107.19,480.262,1139.66,598.03,989.407,592.07,939.398,589.137,915.829,765.843,883.417,951.154,1042.31,589.17,1048.38,783.38,1068.78,971.756,974.823,197.805,1013.01,200.697,951.226,221.256,1033.55,227.248,1092.49,1024.7,1110.07,1013.02,1051.19,980.61,818.726,998.273,815.793,983.5,895.3,965.933
995.265,218.248,992.402,344.915,904.11,344.919,880.557,483.174,839.274,597.969,1074.79,347.761,1107.16,480.251,1139.66,598.063,986.504,592.109,939.345,592.04,910.067,765.732,883.429,951.152,1039.46,592.061,1048.41,783.396,1068.8,971.75,974.837,200.566,1015.9,200.761,951.209,224.066,1033.59,227.183,1092.49,1024.72,1110.07,1015.86,1051.24,980.572,824.564,998.322,815.86,983.566,898.163,965.864
995.265,218.248,992.402,344.915,904.11,344.919,880.557,483.174,839.274,597.969,1074.79,347.761,1107.16,480.251,1139.66,598.063,986.504,592.109,939.345,592.04,910.067,765.732,883.429,951.152,1039.46,592.061,1048.41,783.396,1068.8,971.75,974.837,200.566,1015.9,200.761,951.209,224.066,1033.59,227.183,1092.49,1024.72,1110.07,1015.86,1051.24,980.572,824.564,998.322,815.86,983.566,898.163,965.864
995.352,218.302,995.206,347.758,904.099,347.802,880.463,483.165,836.469,597.867,1074.84,347.789,1110.02,480.286,1142.36,597.913,989.392,595.016,939.4,594.965,912.889,765.878,883.43,951.174,1042.3,594.974,1048.41,783.356,1068.79,971.808,977.53,200.609,1018.74,200.777,951.216,224.175,1036.51,227.181,1092.53,1024.74,1110.1,1015.87,1048.43,980.653,815.822,998.36,815.737,983.584,898.143,965.893
995.368,218.317,995.207,344.97,904.123,347.808,880.458,480.358,836.267,594.922,1074.82,344.968,1110.09,477.283,1142.38,597.906,983.583,595.021,936.46,594.99,910.048,765.727,883.423,951.153,1036.5,592.114,1048.32,777.521,1068.8,974.587,977.55,200.669,1018.75,200.82,951.275,224.264,1036.52,227.251,1095.3,1024.83,1110.14,1015.96,1051.19,980.688,824.619,998.294,818.72,980.698,895.274,965.871
998.156,218.286,992.398,344.905,904.14,347.785,877.551,480.304,833.438,589.135,1071.99,344.853,1104.23,465.587,1142.53,592.066,983.622,597.902,939.39,597.895,910.066,768.662,883.41,951.19,1033.62,595.053,1048.32,780.404,1068.8,971.816,977.607,200.676,1018.8,203.554,951.272,224.242,1033.63,230.137,1095.32,1024.77,1112.98,1015.9,1048.42,980.654,824.601,998.271,818.715,983.507,895.263,965.93
998.185,218.35,995.237,344.917,906.904,347.775,877.635,471.453,830.504,583.251,1074.78,344.905,1107.15,462.68,1142.47,580.412,983.518,592.106,936.454,592.101,912.878,768.673,883.432,951.11,1030.7,589.162,1048.34,783.341,1068.8,971.787,977.644,200.691,1018.84,203.623,953.979,224.237,1036.55,233.044,1095.32,1024.75,1110.13,1015.87,1051.2,980.607,824.6,998.192,818.75,980.604,895.292,962.96
998.21,221.212,995.277,344.804,906.992,344.898,877.537,462.56,827.492,574.327,1074.75,344.804,1104.2,459.755,1142.53,574.544,980.719,589.175,936.408,589.148,912.869,768.678,883.46,951.073,1030.64,586.214,1048.34,780.404,1068.8,971.751,977.663,200.784,1018.87,206.505,954.006,224.295,1039.43,235.932,1095.33,1024.78,1112.98,1015.94,1051.2,980.633,824.619,998.202,818.748,980.615,898.156,962.909
998.225,221.243,995.315,342.032,907.099,344.859,877.498,456.813,821.692,556.847,1071.98,342.007,1104.18,456.556,1142.43,559.744,980.683,586.173,933.597,583.258,912.909,768.67,883.417,951.161,1027.76,583.288,1048.29,771.647,1068.78,971.775,977.683,200.798,1018.88,206.495,954.056,224.341,1039.5,235.928,1092.54,1024.77,1110.13,1015.9,1048.39,980.644,821.625,998.286,815.843,983.502,895.255,965.87
998.316,224.304,998.164,344.854,912.945,344.801,859.936,424.346,833.559,471.419,1071.94,344.886,1104.19,436.07,1110.09,480.309,992.347,580.328,945.31,580.298,909.96,768.768,883.399,951.165,1042.31,580.368,1048.41,783.341,1068.78,971.714,980.56,212.446,1018.9,218.284,954.213,230.024,1042.38,241.898,1095.38,1024.81,1112.98,1015.92,1048.38,980.548,830.524,998.166,827.501,977.781,892.325,965.842
998.242,221.309,995.326,342.01,909.956,342.054,877.495,453.657,821.637,539.152,1071.91,342.016,1098.37,439.077,1139.5,547.866,980.642,583.229,933.548,580.308,915.801,765.697,883.42,951.109,1027.71,583.228,1048.31,771.654,1068.74,971.704,977.683,203.567,1018.87,206.535,954.054,224.346,1039.49,235.9,1092.52,1024.71,1110.11,1013,1048.38,980.565,821.684,998.258,818.694,980.671,895.295,963
998.242,221.309,995.326,342.01,909.956,342.054,877.495,453.657,821.637,539.152,1071.91,342.016,1098.37,439.077,1139.5,547.866,980.642,583.229,933.548,580.308,915.801,765.697,883.42,951.109,1027.71,583.228,1048.31,771.654,1068.74,971.704,977.683,203.567,1018.87,206.535,954.054,224.346,1039.49,235.9,1092.52,1024.71,1110.11,1013,1048.38,980.565,821.684,998.258,818.694,980.671,895.295,963
998.27,224.074,998.082,342.045,910.048,342.041,877.585,436.075,824.572,521.452,1071.9,342.038,1098.39,433.285,1136.5,518.553,983.617,583.237,939.411,580.376,912.911,765.724,883.437,951.083,1030.67,580.373,1048.26,774.618,1068.75,971.731,977.719,203.69,1018.87,209.428,954.079,227.086,1042.34,232.997,1095.37,1024.79,1112.98,1015.94,1048.4,980.558,821.711,998.174,818.739,980.588,898.12,962.914
998.339,224.067,995.348,341.942,912.863,341.892,877.607,427.307,824.657,497.912,1071.82,341.991,1095.44,418.398,1121.99,494.997,983.57,580.352,936.494,580.311,915.826,765.798,883.446,951.089,1030.69,580.322,1048.27,777.531,1068.78,971.674,977.799,206.557,1018.92,212.375,954.162,230.084,1042.3,238.935,1095.4,1024.72,1113.03,1013.01,1048.4,980.557,821.678,998.161,818.718,980.57,898.146,962.963
998.325,224.125,998.123,341.955,912.959,341.856,880.423,412.515,833.302,465.601,1071.91,341.997,1095.47,409.72,1118.84,465.551,986.437,580.363,939.396,580.314,912.865,765.821,883.439,951.104,1030.72,580.361,1048.29,780.392,1068.74,971.692,977.82,206.587,1018.92,212.44,954.219,230.072,1042.37,241.733,1095.46,1024.8,1113.02,1015.93,1048.36,980.554,821.676,998.163,818.709,980.559,898.143,962.942
998.363,224.193,998.148,341.913,912.875,341.836,874.582,409.534,836.385,436.133,1071.99,341.999,1116.09,483.264,1113.04,427.278,986.491,583.289,942.31,583.25,910.005,765.795,883.433,951.1,1033.6,583.242,1048.24,780.481,1068.79,968.869,977.833,209.494,1021.64,215.302,954.184,230.111,1042.4,238.854,1095.38,1024.75,1113.02,1015.86,1048.43,977.799,821.635,998.194,818.686,980.592,898.139,962.942
