lh,rh,ls,rs,w,ll,rl,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,22x,22y,23x,23y,24x,24y
0,0,13742,2190,309,580,12685,998.192,209.447,998.147,344.848,907.084,342.004,862.923,468.506,815.776,583.33,1080.73,347.808,1112.93,468.486,1142.56,592.072,980.703,589.18,933.538,586.223,912.907,765.793,886.421,954.023,1033.55,589.186,1045.48,780.439,1068.81,968.868,977.704,197.6,1018.82,197.761,954.093,218.23,1042.35,224.134,1086.52,1021.77,1098.44,1010,1051.29,977.811,857.065,1007.13,842.244,998.149,898.239,962.991
0,0,11284,2236,295,1558,12456,998.228,212.388,998.156,344.841,907.083,342.007,865.809,468.527,818.696,589.162,1080.7,347.826,1110.12,468.45,1142.38,592.125,980.692,592.096,933.589,589.114,912.934,765.871,886.425,951.277,1030.62,594.966,1045.38,774.611,1068.76,968.859,977.733,197.672,1018.86,197.83,954.091,218.296,1039.52,224.281,1089.42,1021.85,1101.28,1010.06,1048.41,977.796,857.066,1010,842.218,998.185,898.215,962.908
0,0,6914,2192,294,1838,12519,998.228,212.365,998.138,344.87,907.051,342.042,865.767,474.29,818.803,592.019,1080.68,347.811,1110.05,471.368,1139.61,594.935,980.684,592.092,933.546,586.243,912.898,765.727,886.407,951.262,1030.64,595.016,1045.36,774.573,1068.82,971.743,977.748,197.658,1018.84,197.816,954.069,218.241,1042.29,224.224,1089.46,1021.87,1104.18,1012.93,1051.25,980.641,857.102,1007.09,842.261,995.342,898.207,960.054
0,0,9328,2101,303,2856,12546,998.242,212.376,998.163,344.863,907.082,341.997,865.842,474.285,824.628,592.058,1080.7,347.837,1107.19,468.454,1139.52,592.098,980.717,589.183,933.58,583.314,912.912,765.71,886.452,951.284,1030.68,594.947,1045.38,771.609,1068.79,968.821,977.762,197.653,1018.84,197.815,954.086,218.192,1042.29,224.196,1089.44,1021.85,1101.31,1010.07,1051.22,977.78,857.094,1007.14,842.282,998.174,901.035,962.909
0,0,11282,1920,328,1299,21460,998.188,209.502,998.114,344.824,907.057,342.01,868.773,474.347,827.606,592.075,1077.78,344.952,1107.19,465.582,1139.47,594.926,983.543,595.063,936.482,592.122,915.811,765.709,886.422,954.035,1030.67,597.878,1045.42,777.533,1068.81,971.672,977.688,197.644,1018.79,197.775,954.07,218.275,1042.29,224.192,1086.6,1021.82,1101.29,1010.04,1051.24,977.801,857.036,1010.04,842.221,998.232,898.236,962.985
269,0,9474,1801,341,2286,21415,998.171,206.587,998.117,344.822,907.058,342.008,868.743,477.245,830.402,594.933,1080.66,344.973,1107.16,468.446,1139.45,594.923,980.641,594.979,933.473,592.076,912.9,765.767,886.474,954.1,1030.61,594.984,1048.21,771.671,1068.73,968.853,977.69,197.597,1018.79,197.76,954.071,218.306,1039.52,224.304,1089.49,1021.88,1101.35,1012.92,1048.35,977.795,857.031,1010.08,842.228,998.263,901.106,968.832
273,0,9780,1680,365,5932,21419,998.164,206.605,998.095,342.081,907.051,342.001,868.798,474.331,830.436,592.128,1080.63,344.934,1107.2,465.588,1139.5,594.957,980.726,589.152,933.58,583.323,915.883,765.68,886.445,954.048,1030.68,589.194,1048.2,780.417,1068.75,971.686,977.67,197.569,1018.8,197.738,954.014,218.236,1042.33,224.23,1089.46,1021.89,1101.3,1012.92,1051.19,980.57,857.061,1007.12,842.262,998.167,901.031,963.013
272,0,2638,1553,372,9068,21281,998.206,206.58,998.094,342.054,907.044,341.985,868.818,477.201,830.483,589.154,1080.65,344.926,1107.21,465.551,1139.48,594.955,980.559,594.983,930.663,592.066,912.969,765.74,886.384,954.037,1027.75,595.008,1048.24,780.463,1068.74,971.719,977.681,197.54,1018.83,197.706,953.986,218.252,1042.3,224.189,1089.53,1024.68,1104.21,1013.02,1048.41,980.616,857.098,1009.99,842.269,998.21,898.184,962.988
266,0,2821,1688,399,4716,21709,998.235,209.422,998.12,342.014,907.034,341.945,871.657,474.293,830.464,592.053,1083.57,344.922,1110.1,465.605,1139.55,594.92,980.654,592.07,933.463,589.119,912.936,765.763,886.412,954.024,1030.66,592.119,1048.23,777.517,1068.73,971.703,977.722,197.58,1018.87,197.731,954.07,218.231,1042.29,224.187,1089.5,1021.9,1101.35,1012.95,1048.41,980.574,857.071,1007.05,842.238,995.362,898.196,965.842
257,0,7987,1831,454,10063,21522,1001.36,227.111,1001.24,362.444,918.821,362.45,886.426,489.125,857.1,609.744,1089.5,362.585,1116,486.234,1133.61,618.485,995.27,603.957,936.484,603.837,903.948,777.539,889.316,953.997,1045.43,606.827,1071.71,789.323,1065.93,959.975,989.373,215.282,1024.7,218.278,960.022,230.122,1048.25,238.938,1089.45,1024.69,1101.31,1012.97,1048.23,971.797,856.918,1012.93,839.417,998.299,904.015,960.024
0,0,6495,1780,454,11042,21579,998.254,206.553,998.114,341.938,907.047,341.892,871.729,468.511,830.426,592.085,1083.58,344.865,1110.07,465.6,1142.36,595.036,980.635,586.254,930.668,583.275,912.898,765.766,886.426,954.034,1030.62,589.112,1048.27,771.625,1066.01,971.805,977.748,197.571,1018.85,197.701,954.097,218.21,1042.32,224.089,1092.32,1024.67,1104.24,1013.01,1048.36,983.529,857.031,1007.06,842.215,995.359,898.218,965.877
0,0,4866,1885,464,10894,21526,998.302,206.524,998.095,341.936,907.03,341.895,868.757,471.4,830.425,589.204,1080.7,344.825,1110.11,468.452,1142.37,595.033,980.723,589.153,930.723,583.284,912.971,765.711,886.376,954.122,1036.49,592.098,1048.34,774.556,1068.79,971.816,977.755,197.537,1018.89,197.653,954.075,218.199,1042.36,221.306,1089.55,1021.92,1104.28,1012.97,1051.19,983.55,857.077,1004.26,842.262,995.357,898.136,968.815
0,0,7555,1961,478,10955,21292,998.319,203.705,998.128,342.026,907.003,341.912,868.735,468.498,830.409,589.17,1083.57,347.756,1110.09,471.394,1142.42,595.048,980.558,594.955,930.521,592.035,912.97,765.682,886.422,954.11,1030.66,595.024,1048.46,780.497,1068.79,971.75,977.786,194.775,1018.9,197.63,954.057,215.31,1042.36,221.347,1089.47,1021.81,1104.18,1009.99,1051.21,980.659,857.005,1007.07,842.231,998.14,898.213,968.825
0,0,8419,2150,513,11014,21444,998.36,206.524,998.127,342.009,906.984,341.915,865.872,471.373,827.537,592.044,1083.62,344.951,1110.13,471.417,1142.48,597.94,980.71,595.078,930.603,594.971,907.158,765.76,886.376,953.999,1039.5,597.923,1054.21,783.305,1068.78,968.855,980.558,194.768,1021.67,197.659,954.072,212.38,1042.45,221.269,1089.44,1021.73,1101.32,1007.09,1048.43,980.561,857.059,1004.2,842.253,995.309,898.17,960.06
0,0,8787,2133,527,10818,21534,998.351,209.444,998.099,342.085,906.96,341.974,865.813,474.371,821.713,594.93,1083.61,347.807,1112.94,477.181,1142.51,598.04,983.553,595.076,933.495,592.089,907.006,765.764,886.447,951.165,1039.4,597.952,1048.42,786.204,1068.74,968.774,977.816,197.58,1021.67,197.755,954.049,215.408,1042.44,224.218,1089.45,1021.78,1101.32,1007.13,1048.41,977.714,857.032,1004.22,842.24,995.297,901.098,957.085
273,0,7524,1944,516,10849,21480,998.395,218.288,998.17,347.776,907.05,342.067,865.801,477.359,821.623,597.854,1083.64,356.598,1113.04,480.272,1142.48,601.015,980.632,600.956,930.511,597.979,904.073,771.608,886.405,951.137,1036.51,601.031,1054.22,789.217,1068.72,965.917,980.568,197.803,1021.78,200.7,954.063,221.278,1045.23,227.112,1089.42,1021.79,1101.28,1009.99,1048.42,977.666,857.039,1007.11,842.247,998.176,901.085,954.275
314,0,10226,2339,508,9632,21536,1001.15,224.138,998.271,359.586,909.928,356.639,862.932,483.143,818.679,600.878,1086.57,362.505,1115.87,486.114,1142.54,612.682,983.615,606.783,930.677,601.03,901.182,780.434,883.65,951.261,1042.35,609.731,1065.83,789.298,1068.8,971.725,980.635,203.652,1021.8,209.429,954.14,224.336,1045.4,232.965,1086.53,1021.78,1098.45,1010.03,1051.22,977.783,857.069,1007.06,842.301,998.165,898.235,957.081
282,0,14728,2797,499,7517,21481,1001.11,235.963,998.26,365.586,907.128,365.408,860.073,497.895,813.003,612.735,1086.58,371.392,1115.88,500.865,1142.61,621.59,980.633,612.715,930.532,606.833,898.156,786.204,886.382,951.192,1036.56,618.497,1068.86,789.317,1068.73,968.794,980.645,221.093,1021.82,221.26,954.198,238.901,1045.32,244.801,1089.44,1021.89,1101.32,1012.94,1048.34,977.66,857.095,1007.06,842.33,998.162,901.142,954.242
268,0,13342,2723,482,7208,21397,1001.25,247.766,998.267,383.087,909.936,377.236,859.959,509.741,812.858,624.541,1086.51,386.076,1115.97,512.651,1142.62,636.258,980.6,621.445,930.443,618.529,889.403,789.271,886.38,951.246,1036.56,621.566,1071.89,798.11,1065.99,968.803,983.508,227.214,1024.61,235.913,954.236,247.644,1045.46,256.517,1089.51,1021.9,1104.22,1012.98,1048.26,977.654,857.09,1007.08,845.157,998.191,901.113,957.112
260,0,15689,2660,474,7443,21497,1001.29,265.449,998.366,391.938,910.032,389.027,860.038,521.493,809.978,642.034,1086.59,394.963,1115.92,527.36,1142.62,647.94,992.334,624.462,930.708,621.497,886.364,792.225,886.394,951.15,1045.44,627.456,1074.82,806.857,1066,971.749,983.507,244.887,1024.63,247.658,954.239,265.438,1048.22,271.185,1089.54,1024.71,1107.19,1015.91,1048.27,980.553,857.035,1007.06,842.268,998.141,901.17,954.215
258,0,13140,2570,464,8356,21548,1004.09,224.109,1001.26,359.595,918.8,359.484,886.415,483.207,857.055,603.932,1089.52,362.457,1116,483.192,1136.5,603.94,995.217,603.943,936.493,601.005,904.033,774.565,886.499,951.189,1045.39,606.869,1068.95,786.325,1065.97,960.02,989.413,203.697,1024.71,209.464,962.894,224.232,1048.3,230.124,1086.55,1021.87,1101.23,1010.05,1048.32,974.637,856.837,1007.13,839.36,998.175,903.959,957.139
257,0,13658,2494,433,10642,21531,1001.24,286.024,998.374,409.718,912.943,409.541,859.931,536.24,809.937,650.959,1086.56,412.618,1115.93,544.938,1145.41,668.519,992.385,639.194,933.552,636.195,883.371,798.118,883.638,954.017,1045.39,642.113,1083.6,809.981,1068.77,968.762,980.71,265.423,1024.68,268.317,954.215,283.025,1048.26,291.809,1089.56,1024.72,1107.16,1015.93,1048.35,977.636,856.942,1007.15,839.4,998.206,901.113,959.973
0,0,9390,2525,404,10564,21546,1001.35,306.55,998.336,433.016,910.081,430.148,859.877,553.823,806.913,671.511,1086.5,433.194,1116.01,556.888,1148.32,686.271,986.512,645.115,930.695,644.965,883.369,801.043,886.375,954.062,1042.44,647.978,1089.5,812.924,1068.76,965.896,983.62,288.841,1024.74,291.718,954.248,297.734,1048.25,309.462,1089.55,1024.73,1107.13,1015.93,1048.32,974.802,857.009,1010.02,842.271,998.275,901.184,960.041
0,0,10564,2387,395,10691,21539,1001.3,321.374,998.382,450.865,912.928,444.953,859.827,574.329,804.01,689.192,1086.59,456.636,1116.11,577.456,1148.33,698.004,980.655,665.61,930.457,656.817,877.524,809.933,886.451,954.221,1042.33,668.608,1092.57,815.854,1066,965.893,983.598,303.613,1024.77,309.536,954.278,318.418,1048.33,327.181,1089.51,1024.7,1104.19,1015.87,1048.24,974.701,856.904,1012.95,842.262,998.332,904.058,968.809
0,0,10894,2377,405,10714,21532,1001.38,341.931,998.391,462.667,915.823,459.746,859.831,592.022,801.1,701.023,1086.59,468.496,1116.04,597.919,1148.36,715.784,983.501,671.482,930.586,668.587,874.69,809.756,886.407,954.082,1039.5,671.661,1095.41,821.66,1068.76,965.881,986.472,321.321,1024.79,324.295,954.254,338.987,1048.36,342.033,1092.34,1024.67,1104.25,1013.02,1048.23,974.715,856.899,1010.02,842.213,998.271,903.995,960.07
0,0,8071,2368,406,11026,21368,1001.36,362.516,998.328,483.142,912.925,480.272,857.004,606.775,801.046,718.708,1086.54,486.1,1116.09,615.604,1148.39,733.391,977.817,683.322,930.458,674.53,874.607,809.906,883.646,954.092,1036.52,689.241,1101.33,812.972,1068.75,965.884,983.611,341.812,1024.75,341.944,954.194,356.669,1048.29,362.552,1092.35,1024.72,1104.24,1015.87,1048.2,974.654,856.891,1010.06,839.392,998.289,903.959,960
0,0,13256,2249,408,9881,21472,1001.33,380.126,998.374,500.832,912.988,497.911,856.875,624.417,798.147,733.313,1086.57,503.749,1116.12,624.506,1151.33,742.356,983.524,692.103,930.579,689.144,865.859,812.926,886.493,954.277,1042.37,695.006,1107.18,818.703,1068.74,962.954,986.51,359.623,1024.71,362.473,954.27,365.59,1048.3,371.387,1089.54,1024.67,1104.2,1013,1048.19,971.781,856.825,1012.96,842.252,998.323,904.082,968.764
0,0,6680,2137,394,9326,21526,1001.25,386.163,998.308,506.67,912.968,503.839,856.913,630.35,795.238,742.126,1086.54,509.637,1116.09,633.303,1151.26,756.96,980.606,695.208,930.482,695.012,871.644,815.73,886.451,954.215,1039.44,698.032,1110.13,821.671,1068.8,962.981,980.724,365.504,1024.65,368.37,954.107,383.036,1048.21,386.137,1092.46,1024.74,1110.05,1015.89,1048.2,971.812,854.089,1013.01,842.234,998.34,904.047,963.005
0,0,6288,2138,376,9901,21529,1001.26,389.12,998.306,506.853,915.818,506.696,856.993,633.254,798.162,742.285,1086.51,512.622,1116.1,639.153,1148.45,762.673,980.683,700.971,930.629,695.176,874.693,812.995,886.394,954.18,1039.42,703.953,1112.94,824.648,1068.79,962.941,983.567,368.508,1024.63,377.186,954.171,385.966,1045.49,389.088,1092.43,1024.77,1107.19,1015.92,1045.45,971.787,856.884,1012.95,839.413,998.302,903.955,962.926
0,0,15465,2040,356,9976,21540,1001.18,386.2,998.32,506.71,915.862,503.867,859.826,624.585,798.149,742.097,1083.67,509.683,1118.8,636.259,1151.28,759.771,980.56,698.018,930.461,695.048,874.667,815.838,886.428,954.126,1033.65,698.101,1107.19,830.539,1068.79,965.9,980.722,365.579,1021.87,368.492,954.082,385.911,1045.4,389.026,1092.49,1024.76,1110.08,1015.9,1048.19,974.64,856.826,1010.05,839.383,998.263,904,960.026
0,0,15225,1988,351,9824,21377,1001.19,380.106,1001.07,500.826,915.879,497.851,857.112,621.483,803.948,736.225,1086.57,503.764,1116.13,627.427,1148.44,742.182,983.542,695.136,930.666,692.159,880.521,809.824,886.45,954.097,1039.5,698.055,1110.07,815.748,1066.02,968.872,980.715,362.341,1021.9,362.536,954.145,368.446,1045.44,380.158,1092.52,1024.82,1110.07,1018.77,1045.46,974.723,856.83,1009.99,839.386,998.222,904.038,960.057
0,0,16193,2004,342,5605,21502,1001.35,221.142,1001.27,353.698,918.782,350.79,883.616,483.125,856.964,601.06,1089.54,359.48,1116,480.29,1133.62,601.064,992.314,600.868,936.462,597.887,904.212,768.642,886.539,951.2,1045.25,601.026,1068.74,789.178,1065.98,960.06,986.526,200.747,1024.64,203.555,960.067,224.263,1048.23,230.072,1086.5,1021.83,1098.44,1010,1048.36,974.692,856.847,1007.12,839.374,998.171,903.991,957.132
0,0,15254,2070,328,3103,21436,1001.21,362.446,998.327,483.165,912.973,480.281,859.928,603.862,804.05,718.71,1086.52,486.196,1116.05,612.727,1148.44,736.271,983.519,689.14,930.612,680.432,877.557,815.747,886.441,954.137,1042.34,692.091,1101.24,815.759,1068.75,968.844,980.621,341.804,1021.91,341.909,954.104,359.484,1048.16,362.592,1092.42,1024.72,1107.16,1015.87,1048.2,974.745,856.856,1010.09,842.223,998.275,904.016,960.08
0,0,14553,2162,310,2556,21536,1001.14,341.905,998.334,462.659,912.938,459.719,859.935,586.234,806.877,700.995,1086.52,471.366,1116.05,597.895,1151.3,715.71,983.541,671.597,930.57,668.627,880.39,812.747,886.458,954.135,1042.32,674.526,1095.48,830.503,1068.74,962.999,980.588,321.262,1021.86,324.278,954.08,338.896,1045.46,342.015,1092.35,1024.67,1104.2,1012.97,1048.19,971.823,856.878,1010.07,839.417,998.285,904.029,962.919
0,0,14124,2196,281,2617,21455,1001.09,318.426,998.372,444.883,912.96,439.054,859.838,574.329,806.963,686.248,1086.51,450.828,1116.1,577.388,1154.26,695.096,983.6,665.641,930.548,656.833,880.556,806.997,886.464,954.033,1045.25,668.657,1095.34,818.794,1068.77,968.763,980.575,297.792,1021.83,303.643,954.101,315.491,1045.45,321.31,1092.4,1024.68,1104.28,1013,1048.23,974.692,856.96,1007.1,842.271,998.156,904.038,960.026
0,0,13720,2422,293,844,21493,998.399,294.928,998.335,427.243,910.03,421.367,859.995,550.852,809.824,668.565,1086.49,430.238,1116.12,553.909,1157.19,674.461,989.414,648.034,930.637,645.042,883.375,804.014,886.42,951.275,1045.42,651.004,1092.39,810.013,1068.81,968.775,977.83,274.301,1021.82,280.133,954.116,294.747,1045.48,297.858,1092.34,1021.91,1104.25,1012.95,1048.32,977.56,857.007,1010.03,842.274,998.245,903.956,957.119
0,0,13464,2633,282,763,21445,1001.08,277.127,998.36,409.481,912.872,406.612,860.027,530.308,809.969,647.902,1086.51,409.696,1116.08,533.31,1157.16,656.829,992.298,636.189,933.474,627.504,883.533,795.138,886.424,951.208,1045.38,639.167,1086.6,812.752,1068.75,962.977,977.835,256.615,1021.83,265.33,954.063,274.256,1045.41,285.982,1092.37,1024.72,1104.28,1015.86,1048.23,974.783,856.97,1007.05,842.247,995.323,903.965,957.042
0,0,9425,2577,274,846,21338,1001.07,259.458,998.321,388.966,909.995,386.135,860.086,515.555,812.78,627.372,1086.5,391.903,1118.85,524.413,1157.18,644.921,992.418,621.596,933.593,621.407,883.633,789.373,886.478,951.188,1045.44,624.537,1080.66,801.073,1068.78,957.114,980.614,241.804,1021.8,244.727,954.156,253.66,1045.35,268.288,1092.31,1021.88,1104.22,1012.94,1048.24,971.774,857.045,1007.1,845.16,998.155,903.999,957.037
0,0,6888,2614,269,1481,19937,1001.09,241.886,998.334,371.383,910.025,368.394,862.929,500.775,812.917,618.564,1086.53,380.14,1118.87,506.725,1157.14,624.425,989.477,612.664,933.479,606.796,889.385,786.256,886.467,951.06,1045.35,615.664,1071.87,789.412,1068.76,962.952,980.663,221.326,1021.82,224.257,954.233,241.9,1045.35,250.781,1086.58,1021.85,1101.24,1012.92,1048.31,974.731,856.969,1004.18,842.238,995.243,904.007,954.203
0,0,7308,2713,268,1020,18051,998.375,227.183,998.308,362.518,910.05,362.39,862.873,486.239,815.731,603.807,1086.53,365.452,1118.85,492.046,1157.19,615.566,992.33,600.97,933.585,598.023,903.984,774.567,886.498,951.126,1045.33,603.893,1071.78,786.302,1066,965.859,980.575,215.305,1021.72,218.338,954.239,227.158,1045.33,241.835,1089.42,1021.84,1101.27,1010.08,1048.26,974.819,856.917,1007.13,839.401,998.177,903.98,957.03
0,0,4591,2756,263,927,295,998.377,221.238,998.329,353.715,910.023,344.969,862.988,480.212,815.74,597.975,1086.58,359.626,1118.81,483.28,1154.24,600.943,986.505,597.991,930.666,595.028,904.122,768.768,886.492,951.073,1045.24,600.866,1066.01,783.342,1068.75,962.977,980.552,200.724,1021.75,203.681,954.186,224.2,1045.31,233.019,1086.56,1021.8,1101.23,1010.01,1048.42,977.558,856.967,1007.08,839.421,995.355,901.186,954.255
0,0,6612,2899,264,511,3438,998.389,218.249,998.176,347.798,907.061,344.839,865.774,474.373,815.839,594.952,1083.66,356.572,1118.84,480.353,1154.24,598.085,983.597,597.898,930.647,592.101,904.184,765.692,886.461,951.13,1042.34,597.986,1065.85,786.265,1068.8,968.763,980.607,197.825,1021.74,200.687,954.175,221.201,1045.26,227.117,1089.43,1021.87,1101.24,1010.06,1051.18,977.67,856.949,1009.99,839.41,998.21,901.148,957.036
0,0,15418,3135,262,501,436,1001.35,218.315,1001.22,347.864,915.893,347.83,883.62,480.256,856.907,600.961,1089.48,356.551,1115.97,480.124,1133.6,600.957,992.306,597.932,936.513,592.083,907.028,765.785,886.529,951.26,1045.2,600.85,1063.02,786.335,1068.75,965.902,989.383,200.571,1024.68,200.723,960.029,224.096,1048.24,227.087,1086.53,1021.87,1098.41,1010.07,1048.42,977.586,856.909,1010.07,839.381,998.248,903.98,959.966
0,0,17483,3160,258,491,818,998.34,215.326,998.163,344.885,907.006,342.045,862.991,474.348,818.692,589.109,1086.49,350.733,1118.87,480.109,1154.25,597.91,983.621,597.915,930.692,594.968,906.956,765.706,886.48,951.143,1042.38,597.933,1060.03,780.401,1068.84,965.928,977.83,197.712,1021.67,200.522,954.131,218.239,1045.21,224.231,1086.54,1021.73,1098.44,1007.12,1051.3,977.766,856.977,1007.07,842.237,995.346,901.104,957.113
0,0,18404,3542,0,472,13029,998.33,215.318,998.144,344.952,907.01,344.802,862.986,477.309,815.859,589.197,1083.62,350.784,1116.12,477.276,1154.22,598.026,980.64,597.955,930.551,595.021,907.055,762.827,886.437,951.069,1033.59,598.022,1057.18,774.549,1068.84,968.788,977.801,197.715,1021.69,200.529,954.046,218.25,1045.23,224.299,1086.59,1021.77,1101.28,1010,1051.28,980.559,856.962,1007.08,839.418,995.351,901.05,957.019
0,0,19375,3508,0,452,11068,998.335,218.227,998.162,347.789,907.06,344.841,862.907,480.13,815.877,595.072,1083.58,353.698,1116.01,480.144,1151.36,600.811,980.705,597.983,930.557,595.054,906.925,762.903,886.389,951.135,1039.44,598.054,1060.1,777.482,1068.85,968.831,977.805,197.814,1021.7,200.692,954.079,221.257,1045.19,227.148,1089.49,1021.8,1104.2,1010.02,1051.25,980.597,856.92,1007.11,839.38,998.155,901.048,957.069
0,0,19498,3646,0,441,16916,998.302,221.209,998.253,353.687,909.91,347.815,862.919,480.343,815.832,598.005,1086.48,359.521,1115.93,480.353,1151.29,601.026,980.67,600.844,930.564,597.876,903.995,771.611,886.436,951.088,1036.55,600.958,1068.75,783.306,1068.8,971.704,977.783,200.668,1021.69,203.587,954.102,221.314,1045.23,227.206,1089.51,1021.79,1104.23,1009.99,1048.43,980.61,856.958,1004.25,839.409,995.315,901.148,954.281
0,0,19458,3534,0,442,14906,998.321,227.071,998.208,362.425,909.968,362.39,865.818,483.348,815.889,603.84,1083.6,362.565,1115.95,486.211,1148.41,606.818,980.65,606.791,930.518,601.018,898.201,783.305,886.451,951.076,1039.42,606.828,1068.86,786.201,1068.79,971.775,977.786,209.435,1021.7,218.202,954.092,227.12,1045.25,238.844,1086.53,1021.83,1101.28,1010.09,1051.21,980.596,856.962,1007.15,839.404,998.183,901.187,954.212
0,0,19337,3584,275,447,15161,998.331,241.757,998.18,368.375,907.138,365.522,865.798,497.866,815.839,612.742,1080.72,371.312,1115.96,500.792,1148.38,621.51,983.617,609.739,930.652,603.852,886.504,780.391,886.414,951.118,1042.41,612.734,1071.77,789.201,1068.76,968.778,977.806,221.241,1021.69,224.063,954.064,238.832,1045.23,247.625,1089.47,1024.66,1104.18,1015.86,1048.34,977.603,856.899,1010.02,839.366,998.19,903.943,954.282
0,0,19207,3537,311,440,10340,998.331,241.757,998.18,368.375,907.138,365.522,865.798,497.866,815.839,612.742,1080.72,371.312,1115.96,500.792,1148.38,621.51,983.617,609.739,930.652,603.852,886.504,780.391,886.414,951.118,1042.41,612.734,1071.77,789.201,1068.76,968.778,977.806,221.241,1021.69,224.063,954.064,238.832,1045.23,247.625,1089.47,1024.66,1104.18,1015.86,1048.34,977.603,856.899,1010.02,839.366,998.19,903.943,954.282
0,0,18045,3586,337,440,10848,998.343,250.657,998.286,383.154,910.05,383.061,862.942,506.733,815.75,624.499,1083.64,386.012,1116.07,509.757,1151.28,630.395,992.322,621.398,933.606,615.634,886.467,774.571,883.641,951.134,1045.34,621.576,1074.82,792.222,1068.74,962.993,977.794,232.98,1021.73,238.888,954.07,250.654,1045.32,256.571,1089.43,1024.65,1101.3,1013.02,1048.28,974.755,857.033,1010.02,842.239,998.211,901.093,954.2
0,0,18402,3460,345,468,16196,998.329,268.35,998.297,394.865,910.047,391.965,862.887,524.45,812.972,642.124,1083.58,397.836,1116,527.239,1154.2,647.932,989.438,627.412,933.529,624.441,880.568,789.228,886.412,951.189,1045.27,630.374,1083.63,809.834,1068.78,968.768,977.792,247.738,1021.74,250.617,954.008,268.295,1045.34,274.213,1092.4,1024.69,1107.2,1015.9,1048.3,977.611,856.987,1010.03,842.259,998.262,903.997,957.043
0,0,16834,3156,343,523,7897,998.374,288.92,998.308,412.666,910.05,412.547,860.074,542.077,812.835,651.052,1083.63,415.565,1116.13,545.038,1157.14,668.542,986.533,644.946,930.592,639.141,880.521,792.215,883.634,954.099,1045.33,645.128,1089.52,812.845,1068.75,968.782,977.824,268.399,1021.75,271.158,954.06,288.838,1045.4,292.007,1092.44,1024.74,1107.21,1015.92,1048.25,977.571,856.975,1010.07,839.394,998.255,901.154,962.921
0,0,13844,2981,356,740,21462,1001.32,218.263,1001.15,344.946,915.827,344.921,883.523,480.116,854.065,600.797,1089.45,350.774,1115.93,474.3,1130.73,598.102,986.521,598.006,936.456,592.129,907.031,768.678,889.323,951.193,1039.51,600.924,1051.29,786.327,1068.79,965.876,989.374,197.829,1024.69,200.684,957.156,221.132,1048.26,227.125,1080.69,1021.82,1098.33,1010.05,1051.22,977.575,856.925,1012.95,839.386,998.293,903.957,957.115
0,0,14018,2898,360,1351,21506,998.392,271.284,998.196,397.798,906.992,394.855,883.358,530.195,860.047,653.941,1086.53,403.715,1101.3,530.264,1112.93,650.935,980.701,627.439,930.534,624.475,883.527,789.363,883.625,951.236,1039.42,630.384,1069,806.924,1065.91,960.047,977.821,250.65,1021.77,253.64,953.99,268.302,1045.33,271.437,1086.56,1024.8,1098.42,1015.94,1048.31,971.79,856.961,1010,842.239,998.256,901.091,957.109
0,0,10463,2915,384,1450,21376,998.355,312.42,998.287,433.285,910.065,433.17,859.967,559.709,809.988,674.528,1083.61,436.138,1118.87,565.593,1157.25,692.015,983.582,650.962,930.512,648.013,877.511,806.859,883.618,954.052,1045.23,653.929,1092.48,809.804,1068.74,968.793,977.815,291.798,1021.74,291.961,953.977,306.571,1045.4,315.308,1092.48,1024.71,1107.19,1015.91,1048.21,977.589,856.952,1010.01,839.396,998.257,901.136,960.031
0,0,8491,2973,423,1368,21511,998.359,333.104,998.2,456.703,909.987,456.638,859.879,580.269,809.775,695.008,1080.67,459.525,1119,589.137,1160.07,709.821,980.636,662.691,927.709,653.944,874.613,804.032,886.358,954.098,1042.37,665.681,1095.51,812.823,1068.74,965.935,977.799,315.281,1021.74,315.419,953.989,327.193,1045.39,335.928,1092.43,1024.64,1107.13,1013.02,1048.2,974.79,856.927,1010.08,839.385,998.268,903.931,962.902
0,0,11331,3101,448,5120,21458,998.341,353.665,998.222,477.356,909.981,477.193,857.104,598.037,806.97,709.779,1080.68,480.276,1118.97,603.932,1160.16,727.494,977.776,674.499,927.605,671.53,874.584,809.749,886.422,954.064,1033.64,674.585,1098.29,812.933,1068.78,965.917,977.794,333.122,1021.75,338.842,953.98,342.071,1045.37,353.688,1092.33,1021.9,1104.2,1012.94,1048.27,974.696,856.835,1010,839.402,998.234,904.027,960.008
0,0,6398,2742,470,6278,21326,998.36,365.578,998.229,492.042,912.874,486.211,857.001,618.559,803.975,721.678,1080.68,497.928,1118.94,621.651,1160.11,742.222,977.812,689.171,930.457,683.34,874.672,801.072,886.392,954.086,1033.58,692.057,1098.45,812.946,1068.74,968.882,977.772,344.962,1021.75,353.652,954.001,365.486,1045.36,368.468,1092.38,1024.65,1104.24,1012.99,1048.27,977.543,856.937,1012.94,839.391,998.292,903.988,960.003
