lh,rh,ls,rs,w,ll,rl,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,22x,22y,23x,23y,24x,24y
639,912,1352,965,19901,362,0,995.221,321.366,998.218,368.445,907.147,365.613,886.465,503.791,877.55,624.541,1089.4,371.35,1098.45,506.792,1095.43,624.633,989.477,586.203,939.437,580.38,924.608,762.919,886.426,954.057,1042.3,586.189,1045.4,768.713,1063,962.935,974.682,300.759,1015.88,303.709,951.235,271.21,1048.21,271.24,1077.79,1021.76,1095.48,1007.16,1048.34,977.62,842.3,1001.35,836.303,992.39,901.171,971.693
672,957,797,895,20856,367,0,998.1,338.845,998.267,377.247,909.94,374.299,886.481,506.722,877.549,624.626,1086.61,380.194,1098.36,512.59,1095.43,630.347,989.432,586.172,936.519,580.357,924.659,762.814,886.397,951.269,1042.35,583.315,1045.42,768.765,1062.98,962.993,977.554,315.45,1015.96,315.463,951.281,288.847,1045.42,288.91,1077.75,1021.71,1095.48,1007.14,1048.37,977.683,842.259,1001.32,833.541,992.373,901.161,968.844
654,1053,918,784,21390,384,0,998.124,347.823,998.311,383.123,909.973,383.121,886.508,509.775,877.596,630.399,1089.43,386.002,1098.45,521.453,1095.43,636.186,989.464,586.194,942.33,580.404,924.564,762.855,886.371,954.031,1039.51,586.179,1045.37,768.684,1062.95,960.001,977.619,335.961,1015.92,335.975,951.305,306.566,1045.4,297.879,1080.73,1021.7,1095.53,1007.07,1048.3,977.551,842.308,1001.3,833.539,992.374,901.137,971.709
605,1123,523,683,21082,383,318,998.226,359.505,998.335,386.148,909.92,388.897,883.628,515.556,877.54,636.224,1089.46,388.926,1098.43,524.375,1095.4,639.132,992.379,580.326,942.375,577.473,921.758,762.861,886.368,954.075,1042.4,580.337,1045.42,768.701,1063.04,962.903,977.8,341.837,1012.96,341.916,954.218,318.484,1045.33,315.508,1080.65,1021.72,1095.53,1007.11,1048.37,977.627,842.317,1001.25,836.289,992.331,901.107,971.713
612,1097,641,631,21187,384,327,1001.13,368.482,998.34,391.911,907.163,392.032,883.644,524.437,877.529,642.021,1089.5,391.932,1098.43,524.405,1095.39,636.24,995.278,583.243,948.134,580.357,924.57,762.849,883.652,954.039,1045.22,583.27,1045.42,768.728,1065.84,960.053,980.603,362.358,1018.84,359.553,954.193,338.832,1045.33,327.22,1077.81,1021.72,1095.5,1007.1,1048.39,977.582,842.269,1001.27,836.272,992.352,901.099,971.676
579,974,776,589,21582,386,477,998.181,386.124,998.361,394.87,909.935,397.886,883.56,527.396,877.499,642.148,1089.54,394.919,1101.29,527.259,1095.37,633.315,992.411,586.2,945.239,583.242,921.671,762.804,883.632,954.111,1042.37,586.219,1045.39,768.771,1063.06,962.982,977.671,371.365,1010.07,368.472,953.999,344.884,1045.25,342.044,1083.64,1021.83,1098.33,1010.04,1048.36,977.695,842.293,1001.24,836.287,992.315,901.079,971.764
690,940,815,512,21634,385,659,986.463,406.719,998.384,406.597,910.008,406.71,883.58,530.346,874.679,642.103,1089.49,406.634,1104.19,530.156,1095.35,636.186,986.516,589.118,939.431,583.265,924.583,762.797,883.596,954.018,1036.48,592.046,1045.38,768.751,1063.05,962.967,971.82,389.089,1007.1,389.023,951.164,362.477,1042.41,362.379,1083.59,1021.77,1098.32,1007.14,1048.35,977.689,842.331,1001.24,836.287,992.303,901.032,971.683
649,848,760,465,21625,392,335,989.454,412.461,1001.11,409.709,910.074,412.534,883.582,536.173,877.505,644.96,1092.33,409.719,1104.22,530.23,1095.46,636.259,995.272,589.109,948.135,583.288,921.745,762.748,883.627,954.087,1042.44,592.058,1045.42,768.761,1063.04,960.069,974.778,394.953,1010.03,394.882,951.276,368.434,1042.47,365.513,1083.6,1021.84,1098.32,1010.06,1048.37,977.629,842.221,1001.26,833.538,992.346,901.057,971.773
623,780,775,464,21763,384,1490,995.319,433.173,998.379,412.585,909.944,415.473,883.547,542.072,877.51,645.059,1092.32,412.521,1104.21,530.316,1095.47,633.348,995.225,580.374,945.332,580.305,924.678,759.852,883.641,954.045,1042.43,583.247,1045.38,768.673,1063,959.972,977.627,415.575,1012.93,415.585,954.002,383.09,1045.3,385.966,1080.69,1021.74,1095.52,1007.1,1048.33,974.816,839.422,1001.28,833.53,992.365,901.05,971.733
612,709,943,517,21758,389,4259,995.336,250.676,998.304,359.467,907.133,356.602,883.519,486.097,877.575,618.632,1089.49,359.603,1098.45,494.978,1095.31,621.423,992.338,583.308,939.453,580.317,924.639,765.753,886.504,954.046,1042.36,586.205,1045.49,774.532,1063.05,968.844,974.77,227.183,1015.94,227.212,951.159,224.214,1045.43,227.147,1074.8,1021.67,1095.44,1007.13,1048.41,977.802,848.102,1001.28,836.358,989.449,901.152,968.815
565,683,875,561,21712,388,1278,0,0,998.381,412.713,909.92,418.445,883.623,542.086,880.374,645.079,1092.37,412.6,1104.2,530.301,1098.28,630.418,995.27,583.23,948.141,580.32,924.72,759.842,883.617,954.064,1042.42,586.197,1045.42,765.82,1065.87,962.981,0,0,0,0,951.12,391.957,1045.31,394.91,1077.75,1021.67,1095.5,1007.06,1051.18,977.667,839.394,1001.29,833.511,992.374,898.233,971.749
606,670,703,585,21731,386,0,0,0,998.374,415.579,907.142,421.397,883.614,547.863,880.387,645.186,1092.42,415.575,1107.1,530.321,1098.34,627.493,992.415,577.476,945.273,577.385,924.662,759.821,883.61,954.079,1042.38,580.378,1045.43,765.855,1065.85,960.058,0,0,0,0,951.147,409.556,1045.4,406.626,1080.69,1021.74,1098.28,1007.14,1048.42,977.626,839.394,1001.29,833.496,992.374,898.23,971.753
565,638,605,636,21493,385,0,0,0,1001.08,424.31,907.098,433.012,883.617,547.97,880.435,647.908,1092.4,421.399,1107.15,530.395,1098.34,627.532,992.383,577.476,945.302,577.48,927.549,756.93,883.623,954.089,1042.33,577.489,1045.41,765.794,1065.84,962.979,0,0,0,0,951.273,412.615,1045.29,409.52,1080.7,1021.73,1098.28,1007.12,1048.39,977.656,839.331,1001.3,833.46,992.39,898.242,971.773
608,632,585,718,21543,375,0,0,0,998.344,424.322,907.116,430.259,883.516,550.744,880.44,648.006,1092.34,424.311,1110.04,533.237,1098.39,630.325,992.34,577.337,945.267,574.462,927.54,759.783,883.655,954.111,1042.31,577.443,1045.42,765.795,1065.86,962.914,0,0,0,0,951.252,421.344,1042.47,409.678,1080.67,1021.71,1095.53,1007.1,1048.38,977.601,839.405,1001.25,833.53,992.333,901.045,971.789
579,641,580,822,21662,378,0,1001.12,465.507,1001.09,430.101,909.928,433.11,883.482,550.753,880.42,648.005,1092.4,427.222,1107.13,533.21,1098.43,630.381,989.482,580.362,945.209,580.305,924.731,759.808,886.361,954.074,1039.48,580.412,1045.43,768.679,1065.88,965.873,989.405,456.595,1012.99,453.808,954.114,430.246,1045.36,409.596,1080.64,1021.78,1095.5,1009.99,1051.19,977.714,839.424,1001.28,833.532,992.35,901.053,971.754
545,670,582,926,21699,381,0,998.212,462.677,998.384,427.287,907.134,433.07,883.565,547.954,880.415,647.984,1092.41,427.248,1107.18,536.141,1101.24,633.246,992.358,580.35,945.211,577.489,927.525,759.759,883.646,954.101,1042.39,583.261,1045.43,765.771,1065.85,962.993,0,0,0,0,954.01,430.118,1045.33,412.475,1083.57,1021.77,1095.53,1007.16,1048.38,977.67,839.421,1001.27,833.516,992.343,898.232,971.805
577,670,627,995,21457,382,730,0,0,998.379,427.318,907.08,433.023,883.503,547.985,880.404,647.93,1092.45,430.142,1107.2,533.34,1098.4,636.181,995.204,577.336,945.315,574.482,927.489,759.766,883.625,954.125,1042.42,577.458,1045.44,765.722,1065.89,965.898,0,0,0,0,954.066,433.138,1045.22,409.577,1080.64,1021.74,1095.51,1007.13,1051.18,977.737,839.383,1001.27,833.493,992.352,898.203,974.58
463,685,634,1014,21303,381,0,983.587,459.659,998.303,424.275,906.986,430.202,883.509,547.994,880.398,645.172,1092.31,421.343,1107.12,533.272,1098.39,636.224,995.248,577.369,945.308,577.306,927.489,759.805,883.652,954.053,1045.21,577.482,1045.47,765.81,1065.85,965.84,974.769,444.927,0,0,951.122,421.368,1042.39,409.629,1077.79,1021.73,1095.49,1007.13,1048.4,977.69,842.222,1001.25,833.536,992.317,901.037,971.746
451,669,605,1041,20608,390,0,992.362,456.801,998.321,415.602,907.095,424.267,883.493,547.834,877.631,645.121,1089.51,415.553,1104.28,530.428,1098.39,633.355,992.383,583.268,945.267,580.366,924.707,762.719,883.627,954.096,1042.34,586.186,1045.42,765.873,1065.86,962.955,977.694,439.099,0,0,951.159,412.583,1042.46,409.53,1077.75,1021.71,1095.46,1007.1,1048.43,977.652,839.425,1001.3,833.504,992.377,898.235,971.817
443,642,624,1113,20660,381,359,0,0,998.295,415.46,907.041,415.556,883.586,539.166,877.599,645.01,1092.34,412.697,1107.12,530.358,1098.34,636.196,995.25,577.482,945.331,577.431,924.717,762.674,883.646,954.029,1042.44,580.297,1045.4,765.815,1065.85,962.919,0,0,0,0,951.028,403.653,1042.42,392.029,1077.76,1021.71,1095.47,1007.11,1048.41,977.654,842.275,1001.25,833.543,992.309,901.04,971.735
434,629,730,1234,19510,394,437,995.35,244.864,998.319,356.57,907.114,350.788,883.465,483.139,877.491,615.574,1089.47,359.53,1101.27,489.134,1095.33,618.627,992.316,580.36,942.311,577.427,921.766,765.756,886.485,954.133,1039.5,580.405,1045.47,777.464,1063.06,968.852,977.525,224.062,1018.78,224.142,951.19,221.233,1045.43,224.274,1074.8,1018.92,1095.41,1007.09,1048.43,977.809,845.229,1004.1,836.339,992.397,901.138,971.718
433,623,949,1367,18012,379,647,980.577,430.216,998.287,412.513,907.003,412.683,883.586,536.153,877.54,644.983,1089.51,412.445,1107.13,530.338,1098.29,639.108,992.37,577.464,945.231,577.348,921.739,759.904,883.638,954.029,1042.35,580.32,1045.41,768.644,1065.89,965.905,960.098,412.635,1004.19,415.452,948.148,383.163,1039.48,383.051,1077.8,1021.77,1095.47,1007.15,1051.19,977.771,842.284,1001.28,833.533,992.334,901.042,971.711
428,632,1185,1415,18153,378,0,995.241,418.448,998.31,409.551,907.149,412.45,883.582,533.186,877.557,644.951,1089.46,409.545,1107.14,530.227,1098.3,633.353,995.235,580.378,945.287,580.327,921.736,762.758,886.367,954.041,1042.46,583.278,1045.46,771.628,1065.92,968.801,974.624,409.502,1010.03,406.675,951.046,374.341,1039.44,371.319,1077.75,1021.73,1095.48,1007.13,1051.22,980.548,842.285,1001.26,833.539,992.313,901.062,971.72
418,607,1112,1461,11281,376,1820,989.471,394.86,998.288,400.729,907.097,406.635,883.526,527.386,877.541,642.134,1086.6,397.815,1107.12,527.408,1098.3,630.375,992.329,583.287,942.325,580.369,924.659,762.875,886.359,954.096,1042.35,586.239,1048.21,771.654,1065.93,968.838,974.64,385.999,1007.09,383.049,951.102,359.507,1039.41,353.701,1077.72,1021.71,1095.46,1007.12,1051.23,977.809,842.268,1001.25,833.537,989.472,901.082,971.761
456,579,2363,1564,7710,353,278,986.52,380.182,998.313,392.034,907.061,394.946,883.559,527.19,877.537,639.199,1089.49,394.878,1101.3,524.421,1098.31,627.505,992.381,586.205,942.385,583.252,924.655,762.871,883.654,954.042,1042.38,589.148,1045.47,774.566,1065.92,971.669,971.823,365.352,1004.14,362.637,951.022,341.908,1039.48,339.085,1080.66,1021.79,1098.29,1010,1048.44,980.624,845.174,1001.24,836.31,989.463,901.029,971.678
391,538,1727,1624,2858,351,0,995.329,365.599,998.269,389.088,906.973,391.947,883.618,524.317,874.688,636.217,1089.52,389.068,1101.29,521.506,1098.31,627.437,989.38,586.183,939.403,583.236,927.453,762.907,886.432,951.291,1039.41,586.254,1048.18,774.608,1063.06,968.763,974.814,356.634,1007.15,356.594,951.083,335.963,1042.44,324.216,1077.75,1021.7,1095.51,1007.08,1048.38,977.751,842.341,1001.21,836.329,989.402,901.115,968.776
388,503,1243,1706,1237,356,0,995.341,356.645,998.268,386.052,906.972,388.945,883.525,518.502,877.53,630.413,1089.44,386.013,1101.24,509.679,1098.3,624.536,992.326,583.224,942.329,580.326,924.694,762.91,886.419,954.082,1042.35,583.262,1048.18,777.466,1065.85,971.713,977.562,341.813,1007.09,339.066,951.115,318.379,1042.4,315.394,1080.65,1021.78,1095.52,1010.03,1048.41,980.63,842.32,1001.26,836.3,992.314,901.14,971.712
351,479,1731,1903,1037,355,0,995.221,353.719,998.233,383.07,906.975,385.932,886.361,506.887,877.571,627.492,1089.47,383.023,1101.27,506.769,1098.3,624.409,989.458,580.372,939.444,577.433,924.713,762.706,886.427,954.115,1042.31,583.259,1045.43,771.674,1063.03,968.825,974.738,338.901,1007.12,338.883,951.035,306.65,1045.25,300.713,1077.8,1021.79,1095.5,1010.03,1048.4,980.545,842.267,1001.27,836.282,992.317,901.126,971.796
325,446,1373,2015,819,358,285,983.528,339.046,998.224,374.322,906.995,374.258,883.596,503.801,877.511,624.566,1089.46,377.19,1101.28,506.736,1098.36,621.635,989.421,589.124,939.386,583.253,924.644,762.859,886.419,954.142,1039.49,592.038,1045.41,774.599,1063.01,968.793,968.813,318.356,1004.11,318.382,948.139,288.923,1042.39,291.781,1080.67,1021.85,1095.5,1010.08,1048.33,977.808,839.419,1001.22,833.525,989.447,901.119,971.815
309,447,1236,2903,662,347,0,989.476,330.11,998.273,368.516,907.034,368.449,883.573,503.702,877.543,624.412,1089.51,371.395,1101.28,503.884,1098.34,621.543,986.541,586.19,936.404,580.393,924.65,762.848,886.507,954.155,1039.5,586.237,1045.41,774.622,1063.04,968.825,971.774,309.588,1007.13,312.376,948.263,274.258,1042.4,277.122,1080.65,1021.85,1095.48,1010.08,1048.36,980.555,842.31,1001.26,836.326,992.312,903.928,971.814
312,441,1240,2841,555,347,0,992.396,315.477,998.117,365.551,906.955,368.39,883.617,503.643,877.588,621.583,1089.42,365.478,1101.27,503.68,1098.32,621.473,989.39,589.112,936.527,583.321,927.472,762.901,886.496,954.083,1039.43,586.232,1045.37,774.591,1062.99,965.93,971.797,294.766,1012.94,294.742,948.238,262.417,1045.18,265.442,1080.66,1021.8,1095.51,1009.99,1048.32,977.714,842.233,1001.21,836.29,989.401,901.141,971.724
289,420,2196,4444,487,348,0,998.109,241.841,998.312,350.784,907.122,344.97,883.463,480.257,874.682,609.796,1089.48,356.678,1101.23,489.111,1095.34,618.494,989.402,580.399,936.474,577.439,924.627,765.753,886.507,954.148,1039.46,583.28,1048.17,774.524,1065.84,968.861,977.535,221.089,1018.82,221.129,951.272,221.181,1045.43,224.168,1074.86,1021.66,1095.42,1007.07,1048.43,980.564,845.255,1001.27,836.389,989.47,901.155,971.747
279,398,1520,4361,377,349,308,989.452,306.638,998.165,365.392,906.954,365.426,883.56,497.887,874.691,621.535,1089.5,365.431,1098.46,497.958,1098.35,621.412,986.463,586.245,933.588,583.263,924.666,762.902,886.457,954.079,1036.55,586.224,1045.39,777.504,1063.03,968.839,971.694,286.026,1007.15,286.01,948.118,250.651,1042.4,259.508,1077.78,1021.75,1095.49,1009.99,1048.36,977.802,842.305,1001.29,836.307,992.305,901.125,971.7
304,361,1966,6754,347,349,333,989.474,291.989,998.182,362.416,907.003,362.484,883.58,492.068,877.485,621.48,1089.42,362.466,1098.41,495.012,1098.31,621.41,980.701,586.194,933.506,580.364,921.764,765.745,886.5,954.073,1030.65,586.165,1045.37,777.494,1063.06,968.837,971.754,271.219,1010,271.218,945.311,244.802,1045.22,247.681,1077.78,1021.74,1095.52,1007.14,1048.4,977.808,839.419,1001.34,833.551,992.347,903.965,968.882
291,335,2147,7056,357,348,313,989.394,283.089,998.124,359.614,906.92,362.418,883.585,492.017,874.68,621.379,1089.4,359.632,1098.42,494.951,1098.35,621.353,986.442,583.309,933.598,580.322,921.673,765.736,886.508,954.016,1036.51,583.294,1045.36,774.566,1063.04,968.854,971.689,262.402,1007.07,262.414,942.376,241.802,1045.18,244.734,1077.73,1021.77,1095.47,1010,1048.38,977.806,842.252,1001.32,836.294,992.322,903.943,968.782
287,316,4361,9324,351,349,332,989.411,274.224,998.13,359.521,906.931,359.57,883.565,489.029,874.574,618.523,1089.39,359.578,1098.4,492.077,1098.36,618.541,980.683,589.188,933.547,583.292,915.84,768.705,886.497,954.064,1027.81,592.069,1045.33,777.46,1063.02,968.772,971.758,250.68,1007.17,250.68,945.291,238.898,1045.23,241.746,1077.75,1021.75,1095.49,1007.15,1048.38,977.789,842.229,1004.12,833.553,992.397,903.926,968.861
290,289,4771,7050,388,343,0,989.45,268.274,998.182,353.73,906.988,353.725,883.516,486.102,874.664,615.59,1086.61,356.639,1098.39,486.217,1098.37,618.458,980.629,586.192,930.679,580.341,918.836,765.797,886.457,954.032,1027.81,586.239,1045.33,774.557,1063,965.913,971.764,244.847,1007.16,244.849,945.206,227.096,1045.27,230.037,1080.73,1021.86,1095.51,1010.07,1048.33,977.745,845.23,1001.31,836.353,992.324,901.129,968.808
281,270,3862,9162,386,329,329,989.43,262.439,998.177,353.633,906.967,350.742,883.487,483.233,877.48,609.802,1086.6,356.587,1098.39,486.168,1098.4,615.563,980.647,586.206,930.707,580.341,915.879,765.894,886.45,954.088,1027.79,586.243,1045.35,771.671,1062.94,965.875,971.774,241.837,1004.26,241.841,945.301,227.182,1042.38,227.198,1080.65,1021.77,1095.49,1007.14,1048.26,977.704,848.154,1001.36,836.383,992.371,901.099,968.875
279,0,3293,9384,362,351,272,989.419,253.585,998.144,350.728,906.967,347.794,883.54,480.35,877.539,609.745,1086.5,353.672,1098.4,483.196,1098.36,609.805,980.682,580.382,930.705,577.413,918.767,765.852,886.414,954.1,1030.65,580.38,1045.36,774.555,1062.98,962.923,971.795,235.938,1007.04,233.035,945.228,224.174,1042.38,224.352,1074.86,1018.85,1095.43,1004.2,1048.34,977.602,851.077,1001.27,836.44,989.452,901.035,971.683
287,0,12895,9906,312,348,0,986.538,247.814,998.122,347.874,906.902,347.789,883.536,480.306,877.487,606.792,1083.65,350.744,1098.36,483.108,1098.31,606.787,983.585,586.172,933.596,580.314,915.88,765.858,886.432,954.117,1036.48,586.252,1045.35,771.682,1062.97,965.848,971.756,227.095,1007.08,227.129,948.183,224.182,1042.39,224.352,1080.69,1021.8,1098.29,1007.15,1048.23,977.712,848.103,1001.22,836.363,989.413,901.08,971.705
285,0,16230,10049,349,351,0,986.529,244.919,998.112,347.82,906.954,344.916,883.618,480.205,874.651,603.854,1083.65,350.802,1098.34,483.143,1095.53,603.918,980.618,583.316,930.613,577.458,918.732,765.879,886.506,954.034,1030.62,586.203,1045.37,777.467,1060.1,960.056,971.79,224.176,1007.07,224.274,948.231,224.075,1039.51,227.135,1077.8,1021.76,1095.5,1007.11,1048.25,977.608,848.119,1001.24,836.399,989.426,901.164,968.783
279,0,18241,8590,344,355,0,986.543,244.707,998.107,347.768,906.938,344.943,883.513,480.285,874.646,603.852,1083.61,347.846,1095.5,480.16,1095.53,603.828,980.694,580.297,930.623,574.51,915.859,765.8,889.332,951.27,1033.57,580.313,1045.41,777.539,1060.09,962.925,971.806,221.339,1007.05,221.374,948.175,221.339,1039.46,224.346,1080.64,1021.76,1095.47,1007.12,1048.22,977.618,848.101,1001.27,836.409,989.447,903.956,963.002
0,0,18517,8814,335,355,0,998.268,230.107,998.38,347.796,909.944,344.843,883.487,480.227,874.589,606.819,1092.29,356.574,1101.27,486.133,1095.34,615.657,986.515,583.229,936.46,577.401,918.834,765.831,886.506,954.14,1036.55,586.196,1045.44,777.493,1063,968.8,977.669,212.391,1021.68,215.372,954.046,221.088,1048.18,224.085,1074.87,1021.7,1095.43,1007.12,1048.39,977.791,845.197,1001.27,836.382,989.47,901.16,971.757
0,0,18743,8477,335,352,0,1001.11,262.384,998.395,359.6,910.01,359.527,886.427,491.989,883.459,621.551,1089.52,362.508,1101.23,503.757,1092.41,624.534,998.121,580.29,948.166,577.331,924.659,765.817,886.435,954.048,1045.32,580.342,1048.31,783.344,1062.97,971.738,980.562,241.78,1021.82,244.617,954,230.07,1048.35,241.73,1080.67,1021.85,1095.53,1012.95,1048.33,980.685,848.165,1001.29,836.388,992.312,901.113,968.815
0,0,17900,8338,296,340,0,986.522,241.87,998.136,344.951,906.991,344.904,883.546,480.191,874.639,601.028,1083.61,347.845,1095.54,480.182,1095.51,603.839,980.592,577.441,930.579,574.426,915.87,765.846,886.528,954.031,1030.6,580.299,1045.42,777.538,1062.99,965.918,971.795,221.196,1007.05,221.262,948.184,224.091,1039.46,224.31,1080.69,1021.78,1095.53,1007.14,1048.26,977.742,845.219,1001.25,836.369,989.446,903.928,968.807
0,0,19263,8013,294,339,0,986.541,238.937,998.137,344.906,906.993,344.884,883.524,480.104,874.622,600.998,1083.61,347.788,1095.55,480.143,1095.5,600.931,980.651,577.432,930.582,574.421,912.916,768.645,886.502,954.088,1030.71,580.291,1045.36,774.624,1063.01,965.905,974.542,221.113,1007.05,221.182,951.015,224.103,1036.56,224.311,1080.7,1021.8,1095.52,1007.15,1048.29,977.719,845.236,1001.34,836.376,992.348,903.927,968.862
0,0,17823,7935,293,338,0,986.549,235.976,998.132,344.903,906.992,344.915,883.551,477.311,874.608,600.871,1080.72,347.789,1098.28,480.086,1095.48,600.862,980.673,580.293,930.634,574.508,915.815,765.846,886.507,954.101,1030.71,580.391,1045.27,774.564,1062.98,965.868,974.542,218.321,1007.06,221.1,951.058,224.084,1039.39,224.275,1083.59,1021.84,1095.53,1010.01,1048.28,977.703,848.125,1004.18,836.391,995.252,903.948,968.822
0,0,16351,7418,297,336,0,989.459,235.912,998.125,344.938,906.969,344.94,883.557,477.298,874.581,600.937,1080.71,347.8,1098.28,480.097,1095.44,600.896,980.673,577.453,930.642,574.396,915.882,765.79,886.516,954.098,1030.68,580.388,1045.21,771.686,1062.98,962.911,974.621,218.294,1007.11,221.081,951.052,224.219,1036.49,227.126,1080.68,1021.85,1095.52,1010.04,1048.29,977.626,851.033,1001.36,836.429,992.359,903.927,968.821
0,0,18597,7636,311,354,0,989.481,233.078,998.133,344.879,907.025,344.909,883.596,477.332,871.738,600.897,1080.66,344.953,1095.56,477.236,1095.42,600.923,980.632,580.288,930.629,577.343,915.808,765.769,886.521,954.139,1030.63,580.366,1045.28,774.568,1062.94,965.85,974.667,218.209,1007.16,218.343,951.059,221.366,1039.44,227.125,1083.57,1024.65,1095.53,1012.95,1048.22,977.727,848.14,1004.18,836.39,995.258,903.952,968.872
0,0,11391,5873,336,358,0,992.383,230.131,998.141,344.89,907.077,344.92,883.589,477.341,871.653,600.867,1077.79,344.969,1098.3,477.359,1095.42,600.922,980.627,577.452,930.595,574.479,912.975,765.679,886.481,954.167,1030.65,580.327,1045.33,774.572,1062.97,965.894,974.695,215.297,1012.92,218.208,951.136,224.114,1039.42,227.123,1080.68,1021.77,1098.29,1007.13,1048.28,977.771,848.193,1004.19,836.41,995.27,901.175,971.676
0,0,6479,5817,382,356,0,995.203,230.046,998.16,344.932,907.084,344.915,886.361,477.362,871.704,600.943,1080.68,347.804,1098.27,480.15,1095.39,600.982,980.69,577.453,930.586,574.454,912.908,765.858,886.486,954.133,1033.61,580.298,1045.37,774.625,1062.95,965.883,974.762,215.276,1012.95,218.209,951.225,224.112,1039.44,227.171,1083.61,1021.82,1098.31,1010.02,1048.23,977.762,848.146,1004.24,836.399,995.306,903.925,968.825
0,283,3571,6337,500,338,0,995.238,227.193,998.181,344.936,907.103,344.882,886.404,477.328,868.8,600.943,1080.66,347.842,1095.51,480.195,1095.44,600.892,980.595,577.379,930.583,574.373,915.811,765.725,886.521,954.078,1027.81,577.488,1045.35,777.534,1060.04,965.835,974.79,212.377,1012.98,215.344,951.245,224.064,1042.29,227.116,1080.72,1021.86,1095.51,1010.08,1048.2,977.667,848.208,1004.12,836.435,992.41,903.94,965.943
272,320,2452,4869,739,358,0,995.236,227.104,998.16,344.902,907.072,344.894,883.646,477.345,868.803,600.977,1080.65,347.785,1095.51,480.202,1095.44,601.017,977.82,577.479,930.523,574.506,915.814,765.773,886.492,954.091,1027.79,580.315,1045.34,777.485,1060.03,962.954,974.824,209.466,1015.85,215.289,951.3,221.319,1042.32,227.189,1083.57,1021.81,1098.29,1010.01,1045.46,977.666,845.221,1004.19,836.356,995.25,903.972,968.802
279,381,1323,4303,1182,362,0,995.263,224.194,998.172,344.877,907.056,344.874,883.645,477.305,871.643,600.963,1080.68,347.792,1095.52,480.127,1095.45,601.045,980.614,574.481,930.561,571.514,912.915,765.794,886.541,954.066,1030.68,574.52,1045.33,771.697,1057.19,962.922,974.827,206.514,1015.85,209.47,953.973,224.106,1042.31,227.187,1083.6,1021.83,1095.54,1010.01,1045.42,977.611,845.235,1004.11,836.398,992.397,904.001,968.788
315,452,1839,2944,2815,362,336,998.34,224.317,998.378,347.761,909.927,344.828,883.532,480.114,871.699,606.781,1092.31,353.642,1101.25,483.25,1095.39,615.611,989.446,580.394,936.504,577.454,918.765,765.892,886.495,954.159,1039.5,583.289,1045.44,774.541,1065.87,971.669,977.73,203.636,1021.76,206.597,954.051,218.35,1045.49,224.141,1074.86,1021.69,1095.43,1007.12,1051.2,980.573,845.251,1001.29,836.381,989.472,901.141,971.781
338,491,1211,2597,3131,359,260,995.248,224.148,998.153,344.907,907.038,344.881,886.359,477.292,868.814,600.954,1080.67,347.8,1095.51,477.359,1095.46,601.053,983.526,577.411,930.601,574.416,912.942,765.848,886.494,954.038,1039.44,577.479,1045.41,777.471,1060.03,962.908,977.552,203.685,1013.01,209.481,954.061,221.377,1042.35,227.218,1080.7,1021.82,1095.51,1010.03,1045.46,977.616,848.188,1001.36,836.422,992.375,901.189,968.772
459,472,1302,2857,4336,354,13680,995.32,224.087,998.185,344.868,907.095,344.862,886.358,477.278,871.676,600.99,1080.71,347.769,1095.54,477.361,1095.45,603.863,980.711,577.323,930.566,574.341,912.933,765.752,886.474,954.085,1039.41,577.399,1045.41,774.616,1057.17,962.941,977.594,203.578,1015.95,206.57,954.065,221.322,1042.41,227.191,1080.73,1021.8,1095.5,1007.15,1045.45,977.614,851.057,1001.31,836.451,992.328,901.175,968.841
388,446,1905,2012,3985,358,9417,995.356,224.07,998.212,344.832,907.1,344.809,886.393,477.241,868.762,600.994,1083.59,347.791,1095.53,480.105,1095.45,603.919,980.692,577.463,930.559,574.465,912.955,765.895,886.458,954.052,1036.53,580.341,1045.37,780.396,1057.17,962.921,977.619,203.529,1018.8,206.522,954.09,221.305,1045.19,227.209,1083.62,1021.87,1095.5,1010.05,1045.41,977.57,848.15,1001.29,836.404,992.305,901.148,968.811
343,445,5015,1743,2781,356,311,995.37,224.081,998.216,344.871,907.089,344.804,883.639,477.264,868.759,601.013,1083.65,350.702,1095.52,483.088,1095.44,606.768,980.581,577.349,930.458,574.386,915.798,765.81,886.487,954.046,1033.58,577.439,1045.35,777.557,1057.15,960,977.64,203.55,1018.79,206.497,954.134,221.315,1045.22,227.092,1083.63,1021.91,1095.47,1010.08,1045.43,974.749,848.18,1001.32,836.423,992.323,901.183,968.816
323,467,1988,1452,3470,370,511,995.374,224.098,998.222,344.872,907.117,344.802,883.612,477.283,868.788,601.015,1083.61,350.713,1095.55,483.073,1095.46,603.942,980.556,577.328,930.456,571.522,910.073,765.779,886.487,954.08,1030.69,577.468,1045.32,774.586,1060.05,965.895,977.643,203.532,1018.78,203.707,954.109,221.096,1045.22,224.332,1083.58,1021.87,1095.53,1010.06,1045.44,977.69,845.229,1001.32,836.389,992.352,903.943,968.873
